Indore (India)=22;43;-75;50
Innsbruck (Austria)=47;16;-11;24
Invercargill (New Zealand)=-46;24;-168;21
Inverness (Scotland)=57;27;4;15
Iquitos (Peru)=-3;46;73;15
Irkoutsk (Russia)=52;16;-104;20
Istambul (Türkiye (Turkey))=41;1;-28;58
Istres (France)=43;31;-4;59
Iwaki (Japan)=37;3;-140;55
Izmir (Türkiye (Turkey))=38;25;-27;9
Izmit (Türkiye (Turkey))=40;46;-29;55
Jacksonville (FL) (USA)=30;19;81;39
Jaen (España)=37;46;3;47
Jaipur (India)=26;55;-75;49
Jalapa (Guatemala)=14;38;89;59
Jalapa Enríquez (Mexico)=17;43;92;49
Jamnagar (India)=22;28;-70;4
Jamshedpur (India)=22;48;-46;11
Jaszapati (Hungary)=47;31;-20;9
Jaszbereny (Hungary)=47;30;-19;55
Jelgava (Latvia)=56;39;-23;42
Jena (Deutschland)=50;56;-11;35
Jerez de la Frontera (España)=36;41;6;8
Jerusalem (Israel)=31;47;-35;13
Jeumont (France)=50;18;-4;6
Jiamusi (China)=46;50;-130;21
Jilin (China)=43;51;-126;33
Jinzhou (China)=41;7;-121;8
Jodhpur (India)=26;17;-73;2
Joetsu (Japan)=37;6;-138;15
Johannesburg (South Africa)=-26;13;-28;2
Jönköping (Sverige (Sweden))=57;47;-14;11
Jonquière (Québec (Canada))=48;24;71;15
Juchitán De Zaragoza (Mexico)=16;26;95;1
Juliénas (France)=46;14;-4;43
Jullundur (India)=31;19;-75;34
Jutiapa (Guatemala)=14;17;89;54
Kaba (Hungary)=47;21;-21;17
Kagoshima (Japan)=31;36;-130;33
Kaifeng (China)=34;51;-114;21
Kairouan (Tunisia)=35;41;-10;7
Kaiserslautern (Deutschland)=49;26;-7;46
Kal (Hungary)=47;44;-20;16
Kalámai (Ellas (Greece))=37;4;-22;7
Kalgoorlie (Australia)=-30;45;-121;28
Kalisz (Poland (Polska))=51;46;-18;6
Kalmar (Sverige (Sweden))=56;40;-16;22
Kalocsa (Hungary)=46;31;-19;0
Kampen (Nederland)=52;33;-5;54
Kamychine (Russia)=50;6;-45;24
Kanazawa (Japan)=36;34;-136;39
Kanpur (India)=26;28;-80;21
Kansas City (MO) (USA)=39;6;94;37
Kaohsiung (Taiwan)=22;38;-120;17
Kaolack (Sénégal)=14;9;16;4
Kaposvar (Hungary)=46;21;-17;48
Kapuvar (Hungary)=47;36;-17;2
Karcag (Hungary)=47;19;-20;55
Karlskrona (Sverige (Sweden))=56;10;-15;35
Karlstad (Sverige (Sweden))=59;22;-13;30
Karslruhe (Deutschland)=49;3;-8;24
Kassel (Deutschland)=51;19;-9;29
Kateríni (Ellas (Greece))=40;16;-22;30
Kathmandu (Nepal)=27;43;-85;19
Katovice (Poland (Polska))=50;16;-19;0
Katwijk Aan Zee (Nederland)=52;13;-4;24
Kaunas (Lithuania)=54;54;-23;54
Kavála (Ellas (Greece))=40;56;-24;25
Kawasaki (Japan)=35;32;-139;43
Kazan' (Russia)=55;49;-49;8
Kecskemet (Hungary)=46;54;-19;42
Kemerovo (Russia)=55;20;-86;5
Kempten (Deutschland)=47;43;-10;19
Kenitra (Maroc (Morocco))=34;16;6;40
Kérkira (Ellas (Greece))=39;36;-19;56
Keszthely (Hungary)=46;46;-17;15
Ketegyhaza (Hungary)=46;32;-21;11
Khabarovsk (Russia)=48;27;-135;6
Khalkis (Ellas (Greece))=38;28;-23;36
Khouriba (Maroc (Morocco))=32;54;6;57
Kiev (Ukraine)=50;26;-30;31
Kilmarnock (Scotland)=55;36;4;30
Kimberley (South Africa)=-28;43;-24;46
Kirov (Russia)=58;38;-49;42
Kiruna (Sverige (Sweden))=67;51;-20;16
Kisber (Hungary)=47;30;-18;1
Kiskoros (Hungary)=46;37;-19;17
Kiskunfelegyhaza (Hungary)=46;43;-19;51
Kiskunhalas (Hungary)=46;26;-19;29
Kiskunlachaza (Hungary)=47;12;-19;0
Kisujszallas (Hungary)=47;13;-20;45
Kisvarda (Hungary)=48;13;-22;5
Kitakyushu (Japan)=33;53;-130;50
Kobe (Japan)=34;41;-135;10
København (Copenhagen) (Danmark)=55;40;-12;35
Koblenz (Deutschland)=50;21;-7;35
Kochi (Japan)=33;33;-133;33
Kofu (Japan)=35;39;-138;35
Köln (Deutschland)=50;56;-6;59
Kolomna (Russia)=55;5;-38;49
Komarom (Hungary)=47;45;-18;7
Komlo (Hungary)=46;11;-18;16
Komotiní (Ellas (Greece))=41;8;-25;25
Kondoros (Hungary)=46;46;-20;48
Konya (Türkiye (Turkey))=37;52;-32;31
Korhogo (Côte d'Ivoire)=9;27;5;38
Kormend (Hungary)=47;1;-16;36
Kortrijk (Courtrai) (Belgium (Belgique))=50;50;-3;16
Kosice (Slovakia)=48;43;-21;15
Koszalin (Poland (Polska))=54;12;-16;9
Koszeg (Hungary)=47;24;-16;33
Koursk (Russia)=51;42;-36;12
Krakow (Poland (Polska))=50;3;-19;58
Krasnodar (Russia)=45;2;-39;0
Krasnoïarsk (Russia)=56;1;-92;50
Krefeld (Deutschland)=51;20;-6;34
Krementchoug (Ukraine)=49;4;-33;25
Kristiansand (Norge (Norway))=58;10;-8;0
Kristianstad (Sverige (Sweden))=56;2;-14;8
Kropotkine (Russia)=45;26;-40;34
Kumamoto (Japan)=32;48;-130;43
Kunmadaras (Hungary)=47;26;-20;48
Kunming (China)=25;5;-102;40
Kurashiki (Japan)=34;35;-133;46
Kure (Japan)=34;14;-132;34
Kuruman (South Africa)=-27;28;-23;28
Kushiro (Japan)=42;58;-144;23
Kyoto (Japan)=35;0;-135;45
La Chaise-Dieu (France)=45;19;-3;42
La Ciotat (France)=43;10;-5;36
La Coruña (España)=43;22;8;23
La Flèche (France)=47;42;0;4
La Mure (France)=44;54;-5;47
La Paz (Bolivia)=-16;30;68;9
La Paz (Mexico)=23;41;100;43
La Rochelle (France)=46;10;1;9
La Seyne-Sur-Mer (France)=43;6;-5;53
La Spezia (Italia)=44;7;-9;50
La Tour D'aigues (France)=43;34;-5;33
La Tour-Du-Pin (France)=45;34;-5;27
La Trinité (Martinique (France))=14;44;60;58
Lajosmizse (Hungary)=47;1;-19;33
Lamía (Ellas (Greece))=38;54;-22;26
Landernau (France)=48;27;4;15
Langres (France)=47;52;-5;20
Lannion (France)=48;44;3;27
Lanzhou (China)=36;3;-103;41
Laon (France)=49;34;-3;40
Lárisa (Ellas (Greece))=39;38;-22;25
La-Roche-Sur-Yon (France)=46;40;1;26
Las Vegas (NV) (USA)=36;10;115;8
Latina (Italia)=41;28;-12;52
Lausanne (Switzerland (Suisse))=46;31;-6;38
Laval (France)=48;4;0;46
Le Bourg-d'Oisans (France)=45;3;-6;2
Le Cateaux (France)=50;6;-3;33
Le Creusot (France)=46;48;-4;26
Le Havre (France)=49;30;-0;8
Le Lavandou (France)=43;8;-6;22
Le Mans (France)=48;0;0;12
Le Port (Île De La Réunion (France))=-20;55;-55;18
Le Puy (France)=45;3;-3;53
Le Thoronet (France)=43;27;-6;18
Le Touquet (France)=50;31;-1;35
Le Vigan (France)=43;59;-3;36
Lecce (Italia)=40;23;-18;11
Leeds (Great Britain (UK))=53;50;1;35
Leeuwarden (Nederland)=53;12;-5;46
Legnica (Poland (Polska))=51;13;-16;9
Leicester (Great Britain (UK))=52;38;1;5
Leiden (Nederland)=52;9;-4;30
Leipzig (Deutschland)=51;19;-12;20
Leiria (Portugal)=39;45;8;48
Lens (France)=50;26;-2;50
León De Los Aldamas (Mexico)=21;7;101;40
Lerida (España)=41;37;-0;38
Les Sables d'Olonne (France)=46;30;1;47
Letenye (Hungary)=46;26;-16;44
Leuven (Louvain) (Belgium (Belgique))=50;53;-4;42
Leverkusen (Deutschland)=51;3;-6;59
Libourne (France)=44;55;0;14
Licata (Italia)=37;6;-13;56
Liège (Luik) (Belgium (Belgique))=50;38;-5;34
Liepaja (Latvia)=56;31;-21;1
Lille (France)=50;38;-3;4
Lima (Peru)=-12;3;77;3
Limerick (Ireland)=52;40;8;38
Limoges (France)=45;50;-1;16
Linköping (Sverige (Sweden))=58;25;-15;37
Linz (Austria)=48;18;-14;18
Lipetsk (Russia)=52;37;-39;35
Lisboa (Portugal)=38;43;9;8
Lisieux (France)=49;9;-0;14
Little Rock (AR) (USA)=34;44;92;17
Liuzhou (China)=24;19;-109;24
Liverpool (Great Britain (UK))=53;25;2;55
Livorno (Italia)=43;33;-10;19
Loánnina (Ellas (Greece))=39;40;-20;50
Lodève (France)=43;44;-3;19
Lódz (Poland (Polska))=51;46;-19;30
Logroño (España)=42;28;2;27
London (Great Britain (UK))=51;30;0;10
Londonderry (North Ireland)=55;0;7;19
Longwy (France)=49;31;-5;46
Lons-Le-Saunier (France)=46;40;-5;33
Lorient (France)=47;44;3;22
Los Angeles (CA) (USA)=34;3;-118;14
Los Mochis (Mexico)=25;45;108;57
Louisville (KY) (USA)=38;15;85;45
Lourdes (France)=43;6;0;3
Lübeck (Deutschland)=53;52;-10;40
Lublin (Poland (Polska))=51;15;-22;35
Lucenec (Slovakia)=48;20;-19;40
Lucknow (India)=26;51;-80;55
Ludhiana (India)=30;54;-75;51
Luleå (Sverige (Sweden))=65;34;-22;10
Lüneburg (Deutschland)=53;15;-10;23
Lunéville (France)=48;36;-6;30
Luxeuil-Les-Bains (France)=47;49;-6;23
Luzern (Switzerland (Suisse))=47;3;-8;18
Lyon (France)=45;45;-4;51
Maastricht (Nederland)=50;52;-5;43
Mâcon (France)=46;18;-4;50
Madras (India)=13;5;-80;17
Madrid (España)=40;24;3;41
Madurai (India)=9;56;-78;7
Maebashi (Japan)=36;23;-139;4
Magdeburg (Deutschland)=52;7;-11;38
Maïkop (Russia)=44;35;-40;7
Mainz (Deutschland)=50;1;-8;16
Mako (Hungary)=46;13;-20;29
Málaga (España)=36;43;4;25
Malmesbury (South Africa)=-33;28;-18;44
Malmö (Sverige (Sweden))=55;36;-13;0
Manchester (Great Britain (UK))=53;30;2;15
Mandelieu (France)=43;33;-6;56
Manfredonia (Italia)=41;38;-15;55
Mangalore (India)=15;52;-74;53
Manizales (Colombia)=5;4;75;31
Mannheim (Deutschland)=49;29;-8;29
Manosque (France)=43;50;-5;47
Manresa (España)=41;44;-1;49
Mantes-La-Jolie (France)=48;59;-1;43
Mantova (Italia)=45;9;-10;48
Mar Del Plata (Argentina)=-38;0;57;33
Maracaibo (Venezuela)=10;40;71;37
Marburg An Der Lahn (Deutschland)=50;49;-8;46
Marcali (Hungary)=46;35;-17;25
Marialiget (Hungary)=47;57;-17;10
Mariembourg (Belgium (Belgique))=50;6;-4;31
Marioupol (Ukraine)=47;6;-37;33
Marmande (France)=44;30;-0;10
Maroua (Cameroun)=10;36;-14;20
Marrakech (Maroc (Morocco))=31;38;8;0
Marsala (Italia)=37;48;-12;26
Marseille (France)=43;18;-5;24
Martigues (France)=43;24;-5;3
Matamoros (Mexico)=25;53;97;30
Matane (Québec (Canada))=48;51;67;32
Mataró (España)=41;33;-2;27
Matera (Italia)=40;40;-16;37
Mateszalka (Hungary)=47;58;-22;19
Matsue (Japan)=35;28;-133;4
Matsuyama (Japan)=33;50;-132;45
Maturin (Venezuela)=9;45;63;11
Maubeuge (France)=50;17;-3;58
Mazamet (France)=43;30;-2;23
Mazatenango (Guatemala)=14;32;91;30
Mazatlán (Mexico)=23;13;106;25
Mdantsana (South Africa)=-33;56;-27;42
Meaux (France)=48;47;-2;52
Medellin (Colombia)=6;16;75;34
Meknès (Maroc (Morocco))=33;53;5;37
Melbourne (Australia)=-37;49;-144;58
Melun (France)=48;32;-2;40
Mende (France)=44;31;-3;30
Mendoza (Argentina)=-32;53;68;49
Menton (France)=43;47;-7;30
Meppel (Nederland)=52;42;-6;11
Mérida (España)=38;55;6;20
Mérida (Mexico)=32;39;114;58
Messina (Italia)=38;11;-15;34
Métabief (France)=46;47;-6;21
Metz (France)=49;8;-6;10
Mexicali (Mexico)=32;40;115;29
Mezobereny (Hungary)=46;49;-21;2
Mezokovacshaza (Hungary)=46;24;-20;54
Mezokovesd (Hungary)=47;49;-20;34
Mezotur (Hungary)=47;0;-20;37
Miami (FL) (USA)=25;46;80;11
Middlesbrough (Great Britain (UK))=54;35;2;55
Milano (Italia)=45;28;-9;12
Millau (France)=44;6;-3;5
Milly-La-Forêt (France)=48;24;-2;28
Milwaukee (WS) (USA)=43;2;87;54
Minatitlán (Mexico)=17;59;94;31
Minneapolis (MN) (USA)=44;58;93;15
Minsk (Belarus)=53;54;-27;34
Miranda De Ebro (España)=42;41;2;57
Miskolc (Hungary)=48;6;-20;48
Mitchourinsk (Russia)=52;54;-40;30
Mito (Japan)=36;22;-140;28
Miyazaki (Japan)=31;54;-131;26
Modena (Italia)=44;40;-10;55
Mohacs (Hungary)=46;0;-18;41
Monaco (France)=43;42;-7;23
Monaco (Monaco)=43;42;-7;23
Mönchengladbach (Deutschland)=51;12;-6;28
Monor (Hungary)=47;21;-19;27
Mons (bergen) (Belgium (Belgique))=50;27;-3;56
Montargis (France)=48;0;-2;45
Montauban (France)=44;1;-1;22
Montbéliard (France)=47;31;-6;48
Montceau-Les-Mines (France)=46;40;-4;22
Mont-De-Marsan (France)=43;54;0;30
Montélimar (France)=44;34;-4;45
Monterrey (Mexico)=25;40;100;19
Montevideo (Uruguay)=-34;53;56;11
Montgomery (AL) (USA)=32;23;86;18
Montluçon (France)=46;21;-2;36
Montpellier (France)=43;36;-3;53
Montréal (Québec (Canada))=45;31;73;34
Mor (Hungary)=47;23;-18;13
Moradabad (India)=28;50;-78;47
Morioka (Japan)=39;42;-141;9
Morlaix (France)=48;35;3;50
Morteau (France)=47;4;-6;37
Moskva (Russia)=55;45;-37;35
Mosonmagyarovar (Hungary)=47;51;-17;16
Mosselbaai (South Africa)=-34;11;-22;8
Moulins (France)=46;34;-3;20
Mourmansk (Russia)=68;58;-33;5
Mühlhausen (Deutschland)=51;12;-10;27
Mulhouse (France)=47;45;-7;20
München (Deutschland)=48;8;-11;34
Münster (Deutschland)=51;57;-7;37
Murcia (España)=37;59;1;7
Muroran (Japan)=42;18;-140;59
Mustafakemalpasa (Türkiye (Turkey))=40;2;-28;24
Mysore (India)=12;18;-76;39
Naberejnoyïtchelny (Russia)=55;42;-52;19
Nabeul (Tunisia)=36;27;-10;44
Nagano (Japan)=36;39;-138;11
Nagasaki (Japan)=32;48;-129;55
Nagoya (Japan)=35;10;-136;55
Nagpur (India)=21;9;-79;6
Nagyecsed (Hungary)=47;52;-22;24
Nagykanizsa (Hungary)=46;27;-17;0
Nagykata (Hungary)=47;25;-19;44
Nagykoros (Hungary)=47;2;-19;47
Naha (Japan)=26;13;-127;40
Naltchik (Russia)=43;29;-43;37
Namur (Namen) (Belgium (Belgique))=50;28;-4;52
Nanchang (China)=28;41;-115;53
Nancy (France)=48;41;-6;12
Nanning (China)=22;48;-108;20
Nantes (France)=47;13;1;33
Napoli (Italia)=40;51;-14;17
Nara (Japan)=34;41;-135;50
Narbonne (France)=43;11;-3;0
Nashville (TN) (USA)=36;9;86;47
Natal (Brazil)=-5;47;35;13
Neftekamsk (Russia)=56;6;-54;17
Nelson (New Zealand)=-41;17;-173;17
Nemours (France)=48;16;-2;42
Neuchâtel (Switzerland (Suisse))=46;59;-6;56
Neufchâteau (France)=48;21;-5;42
Nevers (France)=47;0;-3;9
New Dehli (India)=28;36;-77;12
New Kowloon (China)=22;20;-114;10
New Orleans (LA) (USA)=29;57;90;4
New Plymouth (New Zealand)=-39;4;-174;5
Newcastle (Australia)=-32;56;-151;46
Newcastle (Great Britain (UK))=52;26;3;6
New-York (NY) (USA)=40;43;74;4
N'gaoundéré (Cameroun)=7;19;-13;35
Nice (France)=43;42;-7;15
Niigata (Japan)=37;55;-139;3
Nijmegen (Nederland)=51;50;-5;50
Nîmes (France)=43;50;-4;21
Ningbo (China)=29;52;-121;31
Niort (France)=46;20;0;28
Nitra (Slovakia)=48;20;-18;5
Nivelles (Nijvel) (Belgium (Belgique))=50;36;-4;20
Nkongsamba (Cameroun)=4;37;-9;56
Nogent-Le-Rotrou (France)=48;19;-0;50
Nogent-Sur-Oise (France)=49;16;-2;28
Noirmoutier-En-L'île (France)=47;0;2;15
Norrköping (Sverige (Sweden))=58;36;-16;11
Nottingham (Great Britain (UK))=52;58;1;10
Nouméa (Nouvelle Calédonie (France))=-22;16;-166;27
Novgorod (Russia)=58;31;-31;17
Novossibirsk (Russia)=55;2;-82;55
Nuevo Laredo (Mexico)=27;30;99;31
Nuku'alofa (Tonga)=-21;8;175;13
Nuoro (Italia)=40;19;-9;20
Nürnberg (Deutschland)=49;27;-11;4
Nyirbator (Hungary)=47;51;-22;8
Nyiregyhaza (Hungary)=47;57;-21;43
Nyons (France)=44;22;-5;8
Oaxaca De Juárez (Mexico)=17;3;96;43
Obihiro (Japan)=42;55;-143;12
Ocsa (Hungary)=47;18;-19;13
Odessa (Ukraine)=46;28;-30;44
Offenburg (Deutschland)=48;28;-7;57
Oita (Japan)=33;14;-131;36
Okayama (Japan)=34;39;-133;55
Oklahoma City (OK) (USA)=35;28;97;30
Oldenburg (Deutschland)=53;8;-8;13
Olsztyn (Poland (Polska))=53;48;-20;29
Omaha (NE) (USA)=41;15;95;56
Oostende (ostende) (Belgium (Belgique))=51;13;-2;55
Oradea (Romania)=47;3;-21;57
Orange (France)=44;8;-4;48
Örebro (Sverige (Sweden))=59;17;-15;13
Orel (Russia)=52;59;-36;5
Orenburg (Russia)=51;54;-55;6
Orense (España)=42;20;7;51
Orizaba (Mexico)=18;51;97;6
Orlando (FL) (USA)=28;32;81;22
Ornans (France)=47;6;-6;9
Örnsköldsvik (Sverige (Sweden))=63;18;-18;43
Oroshaza (Hungary)=46;34;-20;41
Oroszlany (Hungary)=47;29;-18;19
Orsa (Belarus)=54;30;-30;24
Orsk (Russia)=51;12;-58;34
Orthez (France)=43;30;0;46
Oruro (Bolivia)=-17;59;67;9
Osaka (Japan)=34;40;-135;30
Oslo (Norge (Norway))=59;55;-10;45
Osnabrück (Deutschland)=52;16;-8;2
Östersund (Sverige (Sweden))=63;11;-14;39
Ostrava (Czech Republic)=49;50;-18;17
Ouagadougou (Burkina-Faso)=12;22;1;31
Ouarzazate (Maroc (Morocco))=30;57;6;50
Oudtshoorn (South Africa)=-33;35;-22;14
Oujgorod (Ukraine)=48;37;-22;18
Oulu (Finland)=65;1;-25;28
Oviedo (España)=43;22;5;50
Oxford (Great Britain (UK))=51;46;1;15
Oyonnax (France)=46;15;-5;40
Ozd (Hungary)=48;13;-20;18
Paderborn (Deutschland)=51;43;-8;45
Padova (Italia)=45;25;-11;53
Paimpol (France)=48;47;3;3
Paks (Hungary)=46;37;-18;52
Palavas-Les-Flots (France)=43;32;-3;56
Palencia (España)=42;1;4;32
Palermo (Italia)=38;7;-13;22
Palma de Mallorca (España)=39;34;-2;39
Pamplona (España)=42;48;1;39
Papa (Hungary)=47;20;-17;28
Papeete (Polynésie (France))=-17;32;149;34
Pardubice (Czech Republic)=50;2;-15;47
Paris (France)=48;33;-2;17
Parma (Italia)=41;48;-10;20
Parthenay (France)=46;39;0;15
Paszto (Hungary)=47;55;-19;42
Paterno (Italia)=37;34;-14;54
Patiala (India)=30;19;-76;24
Patna (India)=25;36;-85;7
Pátrai (Ellas (Greece))=38;15;-21;44
Pau (France)=43;18;0;22
Pauillac (France)=45;12;0;45
Pecs (Hungary)=46;41;-18;14
Penza (Russia)=53;13;-45;0
Pereira (Colombia)=4;49;75;42
Périgueux (France)=45;11;-0;43
Perm' (Russia)=58;0;-56;15
Perpignan (France)=42;42;-2;54
Perrouse (France)=47;22;-6;3
Perth (Australia)=-31;56;-115;50
Pertuis (France)=43;41;-5;30
Perugia (Italia)=43;8;-12;22
Pesaro (Italia)=43;54;-12;55
Pesmes (France)=47;17;-5;34
Petare (Venezuela)=10;29;66;49
Petropavlovsk-Kamtchatskiï (Russia)=53;1;-158;39
Petrozavodsk (Russia)=61;47;-34;20
Pforzheim (Deutschland)=48;54;-8;42
Philadelphia (PA) (USA)=39;57;75;9
Phoenix (AZ) (USA)=32;26;112;4
Piacenza (Italia)=45;1;-9;40
Piatra-Neamt (Romania)=46;56;-26;22
Pilisvorosvar (Hungary)=47;37;-18;55
P'ingtung (Taiwan)=22;40;-120;29
Pinsk (Belarus)=52;7;-26;4
Piombino (Italia)=42;55;-10;32
Piraiévs (piraeus) (Ellas (Greece))=37;57;-23;38
Pirmasens (Deutschland)=49;12;-7;36
Písek (Czech Republic)=49;19;-14;10
Pitesti (Romania)=44;52;-24;52
Pithiviers (France)=48;10;-2;15
Pittsburgh (PA) (USA)=40;26;79;59
Piura (Peru)=-5;12;80;38
Plasencia (España)=40;2;6;5
Plauen (Deutschland)=50;30;-12;8
Pleven (Bulgaria)=43;25;-24;37
Plock (Poland (Polska))=52;33;-19;43
Plovdiv (Bulgaria)=42;9;-24;45
Plungé (Lithuania)=55;55;-21;51
Plymouth (Great Britain (UK))=50;23;4;10
Plzen (Czech Republic)=49;45;-13;23
Pointe-À-Pitre (Guadeloupe (France))=16;14;61;32
Poitiers (France)=46;35;0;21
Polgar (Hungary)=47;52;-21;7
Poligny (France)=46;50;-5;43
Poltava (Ukraine)=49;35;-34;34
Pomaz (Hungary)=47;39;-19;2
Ponferrada (España)=42;33;6;35
Pontarlier (France)=46;54;-6;22
Pontevedra (España)=42;26;8;38
Pontivy (France)=48;4;2;58
Pont-l'Évêque (France)=49;18;-0;11
Pont-Saint-Esprit (France)=44;15;-4;39
Poprad (Slovakia)=49;3;-20;18
Pordemone (Italia)=45;57;-12;39
Poroszlo (Hungary)=47;39;-20;39
Port Elizabeth (South Africa)=-33;58;-25;40
Portalegre (Portugal)=39;17;7;26
Portland (OR) (USA)=45;31;122;40
Port-Louis (Guadeloupe (France))=16;25;61;32
Porto (Portugal)=41;11;8;36
Porto Alegre (Brazil)=-30;4;51;11
Porto-Vecchio (France)=41;36;-9;17
Portsmouth (Great Britain (UK))=50;48;1;5
Port-Vendres (France)=42;31;-3;6
Potenza (Italia)=40;38;-15;49
Potosí (Bolivia)=-19;35;65;45
Poznan (Poland (Polska))=52;25;-16;55
Pozzuoli (Italia)=40;49;-14;7
Praha (Czech Republic)=50;5;-14;26
Presov (Slovakia)=49;0;-21;15
Preston (Great Britain (UK))=53;46;2;42
Pretoria (South Africa)=-25;45;-28;10
Privas (France)=44;44;-4;36
Providence (RI) (USA)=41;49;71;24
Pucallpa (Peru)=-8;23;74;32
Puerto Barrios (Guatemala)=15;43;88;36
Puertollano (España)=38;41;4;7
Pune (poona) (India)=18;32;-73;52
Puspokladany (Hungary)=47;19;-21;8
Qiqihar (China)=47;19;-123;55
Québec (Québec (Canada))=46;49;71;14
Querétaro (Mexico)=20;36;100;23
Quiberon (France)=47;29;3;7
Quimper (France)=48;0;4;7
Quimperlé (France)=47;52;3;33
Rackeve (Hungary)=47;10;-18;56
Radom (Poland (Polska))=51;25;-21;10
Raipur (India)=21;14;-81;38
Rajkot (India)=22;18;-70;47
Rakvere (Estonia)=59;22;-26;20
Raleigh (NC) (USA)=35;46;78;38
Rambouillet (France)=48;39;-1;50
Ravenna (Italia)=44;25;-12;12
Ravensburg (Deutschland)=47;47;-9;37
Reading (Great Britain (UK))=51;28;0;59
Recife (Brazil)=-8;3;34;54
Redon (France)=47;39;2;5
Regensburg (Deutschland)=49;1;-12;6
Reims (France)=49;15;-4;2
Rennes (France)=48;7;1;41
Retalhuleu (Guatemala)=14;32;91;41
Retsag (Hungary)=47;56;-19;8
Reus (España)=41;9;-1;7
Reutlingen (Deutschland)=48;29;-9;11
Reykjavik (Iceland)=64;9;21;51
Rians (France)=43;37;-5;45
Riazan (Russia)=54;38;-39;44
Richelieu (France)=47;1;-0;20
Richmond (VA) (USA)=37;33;77;27
Riga (Latvia)=56;57;-24;6
Rijswijk (Nederland)=52;4;-4;20
Rimini (Italia)=44;4;-12;34
Rimouski (Québec (Canada))=48;26;68;33
Rio de Janeiro (Brazil)=-22;54;43;14
Rivesaltes (France)=42;46;-2;52
Rivière-De-La-Chaloupe (Québec (Canada))=49;8;62;32
Rivière-Du-Loup (Québec (Canada))=47;50;69;32
Roanne (France)=46;2;-4;4
Rochefort (France)=45;57;0;58
Rochester (NY) (USA)=43;9;77;36
Rockhampton (Australia)=-23;23;-150;31
Rodez (France)=44;21;-2;34
Ródhos (Rhodes) (Ellas (Greece))=36;26;-28;13
Roermond (Nederland)=51;12;-6;0
Roeselare (roulers) (Belgium (Belgique))=50;57;-3;8
Roma (Italia)=41;54;-12;29
Romans-Sur-Isère (France)=45;3;-5;3
Romhany (Hungary)=47;56;-19;16
Ronse (Ronaix) (Belgium (Belgique))=50;45;-3;36
Rosario (Argentina)=-32;57;60;40
Rosenheim (Deutschland)=47;51;-12;7
Rostock (Deutschland)=54;5;-12;7
Rostov-Na-Donu (Russia)=47;14;-39;42
Rotterdam (Nederland)=51;55;-4;28
Roubaix (France)=50;42;-3;10
Rouen (France)=49;26;-1;5
Rovanieni (Finland)=66;34;-25;48
Rovigo (Italia)=45;4;-11;47
Rueil-Malmaison (France)=48;52;-2;12
Ruse (Bulgaria)=43;50;-25;57
Rzeszów (Poland (Polska))=50;3;-22;0
Saarbrücken (Deutschland)=49;14;-6;59
Sacramento (CA) (USA)=38;34;121;29
Safi (Maroc (Morocco))=32;20;9;17
Sagunto (España)=39;41;0;16
Saharampur (India)=29;58;-77;33
Saint-Avold (France)=49;6;-6;42
Saint-Brieuc (France)=48;31;2;46
Saint-Claude (France)=46;23;-5;52
Saint-Denis (Île De La Réunion (France))=-20;52;-55;28
Saint-Dié (France)=48;17;-6;57
Saint-Dizier (France)=48;38;-4;57
Sainte-Mère-Èglise (France)=49;25;1;19
Saintes (France)=45;45;0;38
Saint-Étienne (France)=45;27;-4;23
Saint-Flour (France)=45;2;-3;6
Saint-François (Guadeloupe (France))=16;15;61;17
Saint-Gély-Du-Fesc (France)=43;42;-3;48
Saint-Germain-En-Laye (France)=48;54;-2;5
Saint-Guilhem-Le-Désert (France)=43;44;-3;33
Saint-Hyppolyte-Du-Fort (France)=43;58;-3;51
Saint-Lô (France)=49;7;1;5
Saint-Louis (Guadeloupe (France))=21;16;55;25
Saint-Louis (Île De La Réunion (France))=-21;16;-55;25
Saint-Malo (France)=48;38;2;1
Saint-Marcellin (France)=45;9;-5;19
Saint-Martin-De-Ré (France)=46;12;1;22
Saint-Nazaire (France)=47;17;2;13
Saint-Omer (France)=50;45;-2;15
Saint-Pierre (Île De La Réunion (France))=-21;19;-55;29
Saint-Pierre (Martinique (France))=14;45;61;11
Saint-Quentin (France)=49;51;-3;17
Saint-Raphaël (France)=43;25;-6;46
Saint-Rémy-De-Provence (France)=43;17;-4;50
Saint-Tropez (France)=43;16;-6;38
Salamá (Guatemala)=15;6;90;16
Salamanca (España)=40;58;5;39
Salem (India)=11;39;-78;10
Salerno (Italia)=40;41;-14;47
Salgotarjan (Hungary)=48;6;-19;50
Salins-Les-Bains (France)=46;57;-5;53
Salon-De-Provence (France)=43;38;-5;6
Salt Lake City (UT) (USA)=40;5;111;53
Saltillo (Mexico)=25;25;101;0
Salto (Uruguay)=-31;23;57;58
Salvador (Brazil)=-12;59;38;31
Salzburg (Austria)=47;48;-13;2
Samara (Russia)=53;12;-50;9
San Antonio (TX) (USA)=28;30;96;50
San Diego (CA) (USA)=32;42;117;9
San Francisco (CA) (USA)=37;46;122;25
San Jose (CA) (USA)=37;20;121;53
San Luis Potosí (Mexico)=22;9;100;59
San Miguel De Tucuma (Argentina)=-26;49;65;13
San Remo (Italia)=43;49;-7;46
San Sebastián De Los Reyes (España)=40;33;3;38
San Severo (Italia)=41;41;-15;23
Sandviken (Sverige (Sweden))=60;37;-16;46
Santa Avelina (Guatemala)=15;27;90;58
